"Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1"
0.3751297030444148,-0.6826169971232662,0.2939959419079217,-0.3932625897222674,0.23323470083970405,-0.13034253834460852,0.25049933742698827,-0.27269367500279856,0.2784926411050097,-0.4335675836687551,0.12147141825350141,-0.1955962896874717,0.03983054173276031,-0.09495893072602,0.19793603632934573,-0.27350449408603644,0.161659861265771,-0.38535572301134996,-0.05773329107888922,0.5041395109593327,-0.06063249485795264,0.6409499100272074
0.3752460154036963,-0.7309312524019322,0.2968596914344243,-0.42480035558417895,0.2655959061244293,-0.11466155203243597,0.2823399508682109,-0.24469177599330094,0.30860460976670484,-0.39671355009553166,0.1848389505435085,-0.15140710200191174,0.10952125217131958,-0.08015119546307485,0.20554070966825727,-0.27142939129938093,0.10441455743938494,-0.31966437306194545,-0.1615583202160355,0.5242681226143323,-0.09067369511815113,0.5527403778358794
0.357349982688964,-0.7631393476413941,0.28894466018806414,-0.4470731675560312,0.2905434851547935,-0.09638000144374219,0.30205637245042294,-0.20624786430818653,0.3286785019433024,-0.34639482731864657,0.1440674709113221,-0.1066134203320443,0.0437223426394095,-0.0697567947494416,0.19430196149909978,-0.2661205128036196,0.044403804917235154,-0.2478214615441468,-0.2579320192530049,0.5242153878842065,-0.11566562180179882,0.4267617169101284
0.3302481657881451,-0.7827403945563245,0.2748732614672247,-0.4617553312083568,0.3080652076612368,-0.07418202075430091,0.3026520497333661,-0.15542776678903197,0.3265033025611673,-0.2760140692965273,-0.017835815010864908,-0.062171563536224904,-0.15950467065219945,-0.0609848528831086,0.12935617382029346,-0.2570560593190744,-0.01661283156544726,-0.16987554024288976,-0.3455815026329995,0.513492596108739,-0.14328327213261374,0.2786043892034986
0.3033420009566,-0.7869901190477464,0.25664631614310274,-0.4664627570989128,0.3180061186843849,-0.04610138005352534,0.29080111278519805,-0.09332787598259389,0.3181190850891634,-0.20312364639526523,0.09692101591618653,-0.01778090406016283,-0.03833446856256644,-0.05696228844842582,0.16278125149334097,-0.24115546614993374,-0.06766433300154627,-0.09217940199601282,-0.4187054983191147,0.4855105247788302,-0.16825288026631988,0.11289116333797047
0.2742082202666875,-0.7756540676584045,0.23257832538114048,-0.4607519162009378,0.31578403114048725,-0.013966805255787028,0.27133758353811976,-0.022450023002362245,0.3004554391978785,-0.1002613008515353,0.165970907248949,0.022261719523528418,0.04078579293446752,-0.05477327052881476,0.1643687125124585,-0.21711228393747192,-0.10641259922427045,-0.01499405228773045,-0.4724157056979663,0.44539497717383786,-0.18539594265172826,-0.05814916238688835
0.2439582810158421,-0.7517225050809501,0.20462830741616037,-0.4464965725364304,0.30823013041558806,0.024084255939345284,0.24518300593666362,0.05729844914881672,0.2589418238003127,-0.009391761497700374,0.2125239066166886,0.06344549595806125,0.09506595410753407,-0.04748287575549076,0.1582815822630013,-0.18683105580870601,-0.1291743390219332,0.05319598701104333,-0.5022218462719059,0.39002053281976135,-0.19084164694245787,-0.23176140679628363
0.2159159521520125,-0.7106261040487416,0.17823101558068585,-0.4208674710800804,0.2944687111624679,0.06289509476204037,0.22155269405585354,0.1361592672848529,0.2292168213685181,0.09099365290054019,0.24915269459871398,0.09972206693291824,0.13904347208344817,-0.03586336511950406,0.15326277910161423,-0.1504872161916434,-0.13258415181344405,0.11082086528668908,-0.5035672904570324,0.31579872173821144,-0.18047753829655422,-0.4093910628568391
0.18626654183765448,-0.6439310372692353,0.15168143377685528,-0.3825489128966258,0.27687389512629784,0.10068139029002887,0.20120659646328096,0.20429319519012312,0.20035739108024905,0.17700180961534606,0.27378346323081615,0.13208432011929352,0.17069988533111274,-0.018036681154903166,0.14658178910333444,-0.09972459797060608,-0.1227823555774834,0.16300537876635007,-0.48274868417216543,0.2558113936513546,-0.15566639529814055,-0.5312693453009764
0.16015580338944016,-0.5360956464252408,0.12937555233485756,-0.32017010929812456,0.25285656402821377,0.1351957115874571,0.18533244609662694,0.2560398473725557,0.17762616793387712,0.24410602385425653,0.2861516919132747,0.15989396739767286,0.1863687263652375,0.008726522890118897,0.14319814835369557,-0.04850089902809667,-0.09596729433159173,0.19601016855836248,-0.4324575202336455,0.19486760090933916,-0.10871775029239183,-0.6238982956208866
0.12075891242118988,-0.4055514073702952,0.10613575357162332,-0.24163358006928698,0.23355850459398095,0.1640033522289565,0.17564658394591212,0.2846139583356155,0.16048557113980672,0.2898058307018491,0.2935165710119542,0.1821070498305215,0.1969020105673592,0.04159075937203749,0.1424416106730094,0.014080714077057419,-0.0588648382862859,0.21744898528866533,-0.3692945643704549,0.13855525517378778,-0.05523752839614742,-0.6798472935437229
0.07811917841656527,-0.2508848371749383,0.08311133950125445,-0.12498570532896842,0.21092669794249594,0.21435668152878723,0.1667142960975847,0.3032678054056084,0.15342130435880802,0.3257305587362019,0.29143182077761726,0.20744249407978624,0.2057033866962617,0.08367269232046332,0.1480872907706368,0.07549288337707051,-0.016586927671922568,0.22416785013740942,-0.29749188470048493,0.09126509329637182,0.005802469732468421,-0.6982651308053519
0.03947974284186527,-0.09200905392263416,0.06784516769627141,-0.0019333130291255072,0.1888428800747192,0.2551076458579645,0.1611133748697573,0.31175673715080277,0.14181058249617126,0.356141428665763,0.28266581291073894,0.2334334679503936,0.21439419060699835,0.13129694967309674,0.16052683327452383,0.13796999634257512,0.03307652732368867,0.21802951329028727,-0.21110139317128196,0.054500781806905686,0.0836076301397969,-0.6826170678178813
-0.006857736238056593,0.07252991911287647,0.046930058294995136,0.12528365705771147,0.16824798090303164,0.28651131875542,0.16083685450977836,0.3069059172659284,0.14387308695290185,0.3743440089053584,0.26558106848869845,0.24828201392589788,0.2251003336603959,0.17658480715474464,0.17840247723602437,0.20229688216101818,0.08699471646028668,0.2001166285498524,-0.1159519870869923,0.011473530863178592,0.17082729777436945,-0.6580585551237483
-0.05245760985802331,0.21511578116423338,0.02904202661724032,0.25144422736483596,0.1481737361426534,0.3153585037856597,0.16638794248510466,0.2893464858337056,0.15256298056259138,0.37669690340523143,0.2423672602532572,0.2640574643065186,0.2448364956627665,0.22582228195590734,0.20950138873561885,0.26852470966820535,0.1508228255928786,0.17522457534736052,-0.00782210055688121,-0.07006733575204331,0.26783851884040766,-0.6753515712307432
-0.08741269561932369,0.339655538930068,0.020228608030977677,0.3596170946500917,0.14057909157709408,0.32342352015202297,0.17833373865515503,0.25906646658640947,0.16176314366288208,0.37342464274262954,0.21798647094164278,0.28677460583346653,0.24669448505930539,0.2779469401776638,0.22334435952657392,0.32776846790169706,0.22005423014942743,0.14387957959106518,0.10887951518895829,-0.190977597111174,0.36619963405246386,-0.733215725615529
-0.12815136437690888,0.43779894404183456,0.01357715028597543,0.49323490214165205,0.13830852940618615,0.4262031849661905,0.19651905894189273,0.26210692173874645,0.1766247525993964,0.36020007531007425,0.1907777948728053,0.28726635020952257,0.2568521651330227,0.31583961952504763,0.24719020536639816,0.38657706724696583,0.2885416957735549,0.1117226674836876,0.22454322714085012,-0.31013615777299863,0.46597925741057666,-0.7882698010114195
-0.1417064957750096,0.516009243558473,0.01618654035511237,0.4627441649221796,0.14096933736804063,0.261664819871353,0.2184881615065369,0.18311766253787237,0.19029232157583092,0.334837310713748,0.1554348733646198,0.29530876138896456,0.25515940274895826,0.35568443769431035,0.26846335411631517,0.4456606220587503,0.348473363713036,0.08846102794188557,0.33061203340675105,-0.41130106920965626,0.5566977995471816,-0.8217066877043749
-0.14614998490524497,0.5664650964158248,0.026535969603456916,0.45705446994999704,0.14752890472699087,0.19491641869069784,0.23315599123263042,0.14406334034728613,0.19787204890869742,0.3113894534184786,0.11890978612367281,0.30854396866956213,0.24948311419908487,0.3909040879675116,0.2829198973953436,0.5246958560396775,0.3960070406069894,0.08317427289345462,0.423304297369541,-0.5069795416438859,0.6417851565850189,-0.8290134147971441
-0.1434169805388282,0.6017784898779523,0.037245696762955895,0.44920784374816064,0.1560394818088243,0.13378149082874546,0.24288490753350908,0.09926255243679001,0.19995216386903952,0.2785057943000723,0.08374906535725922,0.3245333194229647,0.2433617615055255,0.41503609544275716,0.2929710550945479,0.314497427627294,0.4263062116088809,-0.16233778936247303,0.48894734172294385,-0.5457088057258194,0.701238975662348,-0.8073235585713534
-0.1349383088869777,0.6195901926046404,0.047261025405368126,0.4402067669806843,0.1625795440997178,0.08417063556176485,0.2439573486421716,0.05818203023814205,0.1887035917299016,0.23828885126927926,0.049117371933996505,0.3328486965782697,0.23328097529614866,0.4259802700129817,0.29497647495169943,0.4095989789428828,0.4366883611306525,-0.08643264804146415,0.5280076342697815,-0.5609655324152991,0.7392068147348992,-0.760155180051889
-0.12124639268114787,0.6178177081494536,0.05687773836828483,0.42578521717948054,0.16706713728360198,0.0463125304644026,0.239213220529409,0.01845107238649448,0.170079616696623,0.19512911266414526,0.014728367652625963,0.32270073156995055,0.21740114853367923,0.4178659872335998,0.2843979521218757,0.2708288255994421,0.4302312024564875,-0.22857449413093883,0.5342768265762948,-0.5561940712074565,0.7222120657666367,-0.6922691220126034
-0.10189374505453286,0.594768087676065,0.06360534584345942,0.40034554679079676,0.16278811931716342,0.020267968971122454,0.22295090827186193,-0.013815313502647872,0.15043726462405296,0.13874988299169297,-0.012640937357265779,0.296154289836071,0.19593350060783532,0.3846854801097786,0.26188298658359466,0.38789943893038265,0.4011322033045691,-0.07996643057560825,0.5121328936093965,-0.5008436328240846,0.6746012837023877,-0.5672514374876793
-0.07736587746309433,0.5459470277801886,0.06194045473804362,0.3553909946536122,0.14722992605931304,0.001586153521853944,0.1916284101789408,-0.033770927040248706,0.11107842067151973,0.0951511122396973,-0.02858390690821166,0.24357157217223338,0.16391184236541823,0.3246924400506079,0.22393300934704502,0.3116521045401584,0.35279998465307055,-0.09385343621287036,0.4638744370686371,-0.4246271683058142,0.5932523655930106,-0.44686578736778626
-0.052219589908424804,0.44279045243309634,0.04775837828112585,0.2765618507449652,0.11442034955190165,-0.014806426642135904,0.13851203468774378,-0.03789377636348939,0.07524301746473572,0.055387808822598895,-0.032075156203933995,0.17135186182350567,0.1169886073842682,0.23735224889821183,0.16948753624978424,0.20763912486385339,0.2667734265804717,-0.10111040605667766,0.36000860218973385,-0.3122056574111188,0.4495099679243029,-0.30137107521945733
-0.02605618045606114,0.26111471973657585,0.019600919072440465,0.15446126636625146,0.06252556355013238,-0.022144178355182863,0.06553055179619215,-0.022248548469789634,0.017754864121103737,0.05565573174782387,-0.01790339671382006,0.05891687818292884,0.05850312619789304,0.11661967538322351,0.09500850826083568,0.10304450197750092,0.14134228092726023,-0.06842191285312411,0.19185007702868528,-0.15592968522278317,0.23197049893513688,-0.13233307710016787
-0.0031526901170262347,-0.018470577188401265,-0.027302153542717814,-0.0006849731786229255,-0.011380194909917119,-0.005579981699689804,-0.013841081500237105,0.006395304987590433,-0.03534177875150391,0.08704264291248061,0.01803615778953619,-0.1114814554761344,0.003536336283399375,-0.026735541110739485,-0.024501664719294318,-0.022975427091148484,-0.013722083130791391,-0.0017836158544948227,-0.023292007402705876,0.055098289336782534,-0.04622987333973868,0.04503655145913868
-0.0005995618642345757,-0.00041246257582600135,-0.0008631058785433924,-0.0005616147769922669,-0.0018204914348485372,0.0013565893950819446,4.035856709305761e-6,-0.0009013567560973656,0.00242337380220457,0.017827565763053253,0.006436492364186177,-0.02302293011418439,0.0003359501819729075,-0.0018564575609397364,0.0009091677215069048,0.0017586972077919896,0.00028491998828130387,0.0008600703212390863,-0.0001348896673000933,-0.000349302038609437,-0.0002165646244586895,-0.00019849935082782053
