"Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1","Control: 0,0","Control: 0,1","Control: 1,0","Control: 1,1","Control: 2,0","Control: 2,1","Control: 3,0","Control: 3,1","Control: 4,0","Control: 4,1","Control: 5,0","Control: 5,1","Control: 6,0","Control: 6,1","Control: 7,0","Control: 7,1","Control: 8,0","Control: 8,1","Control: 9,0","Control: 9,1","Control: 10,0","Control: 10,1"
-0.056471919866499035,0.010483497440098835,-0.05032217051663197,-0.005052366968062305,-0.05756120902802075,-0.0169023379072935,-0.07395793229140721,0.0029017218098283133,-0.06772803199840816,-0.003918731228632839,-0.06653189264050705,-0.0016357627098346273,-0.09395083529972369,0.0057277511842041455,-0.059972044804764216,0.012862181626827814,-0.0998577868685398,0.04235041878980533,-0.0703451404236497,0.010908658251099827,-0.07033042381674681,0.011020546912067759,-0.03590471775396548,0.04204794207347346,-0.04841331572129495,0.01786062739875976,-0.051882038949677176,0.005225860920882752,-0.06026123135288314,0.003752434703629754,-0.06668455838053036,0.007954921903932462,-0.07115527913528094,0.005074587703976898,-0.0820551766783341,0.0066498103523328885,-0.058855196066615836,0.03671942904039142,-0.05224258447471885,0.05248530005101056,-0.06226603161760954,0.03817741510771443,-0.023646626467291473,0.05716673173298125,-0.046171789901482824,0.02862019725280933,-0.042103527245062444,0.03525550194711374,-0.05540314300050485,0.029702146511347616,-0.06503830593313992,0.022228575368491436,-0.07293316487361656,0.021532810617322394,-0.08121334042690304,0.01918792610472692,-0.08784565158146641,0.02111247652916427,-0.0649898411899735,0.05045357829512171,-0.05416013062524967,0.051598427838598325,-0.06865516530252719,0.03936195357330652,-0.08853720166170663,0.043256702384314956,-0.07393168412160755,0.0161727032389348,-0.0629270791880698,0.027219323785914202,-0.07506263350847352,0.023545674626673736,-0.09008997056765627,0.014669382669891973,-0.10156733984534076,0.017042659462526706,-0.10684317500109919,0.011070313111142586,-0.10219279224448335,0.011516738252420692,-0.08228354030518377,0.023811851238676608,-0.08815366317579484,0.01652369743412793,-0.10125314711054019,0.015758926747043,-0.1056930839621308,0.004133369391233812,-0.10225908857939521,0.008285731900606452,-0.09292049726152986,0.008116537875318778,-0.10200053027624496,-0.00042244842656303096,-0.10695688361960216,-0.001533623595778613,-0.11711330526281645,0.0018417243852319237,-0.1349865093656179,-0.0019103430192284974,-0.1274996619403597,-0.005751719555397238,-0.10883811358504833,-0.000249207521168265,-0.10823575392320972,0.0075328943523929725,-0.1079337954395816,0.0030828129346747767,-0.11201248976062644,0.0013447746257868407,-0.12245112062238835,0.01294665782584439,-0.10803351375382295,0.004261885994846694,-0.11396392371087508,-0.00536590876736776,-0.12736170545635978,-0.008769359544229763,-0.12955068211194826,-0.008604687789148127,-0.14246700159803063,-0.007750283392081447,-0.1437197956405247,-0.0015792951150030504,-0.14392075169804225,0.00551861697800905,-0.14455352495595822,0.0014344380224657375,-0.1341011277256425,0.0035562205950925114,-0.14145114292001554,0.008568731041144638,-0.14013209529231097,0.009703046022113117,-0.12044238610431621,0.008887873465070022,-0.11744010837767467,0.008458907526868398,-0.13141738196915234,-0.0010755307667035638,-0.13328351950451273,-0.012360892307546235,-0.13256465913186655,-0.013349879589346183,-0.13347153643911958,-0.0033596067247101077,-0.1316324297254978,0.0031298705309394676,-0.13610461732970397,0.004456795578294781,-0.13310419407920235,0.007241187032317041,-0.1220427454440957,0.0015359594873968255,-0.05141480727074664,-0.010437104828958627,-0.10585700143455581,0.0028816458442508263,-0.11439153438592171,0.0030383954199446183,-0.11211305074086811,-0.010905572223711867,-0.11206722171117965,-0.023925509107278177,-0.11508163656544718,-0.020799647789308626,-0.118856089708141,-0.012846489568766401,-0.11212101924035209,-0.012262885338520844,-0.1113486996129983,-0.004927700546145538,-0.11526788637663161,0.003057624286118191,-0.107545566315518,0.004791290751567496,-0.042785192466659905,-0.07195956324113535,-0.06727347658534319,-0.030386212073773542,-0.08968828684471568,-0.018532431557704062,-0.09453502872451396,-0.02719353448475123,-0.09544888818304575,-0.033886438040392174,-0.10076136269042625,-0.03010182643368223,-0.10617562525007249,-0.02305891507288577,-0.10334429081086534,-0.022555023951306163,-0.10040373386996446,-0.021330347906255962,-0.0990105324511447,-0.0059500539154312675,-0.08864499740595452,-0.00043911359527014745,-0.03944776303186237,-0.0030186564228774954,-0.05215137431439049,-0.03105637408560788,-0.0711581944758189,-0.018504884762000563,-0.08132987582225924,-0.015382925928415883,-0.0886943740631353,-0.019185919980768462,-0.09793228570470779,-0.016973571435279073,-0.1006965634075361,-0.012490705093830205,-0.09681126288615051,-0.01670637390371807,-0.09533892871330493,-0.01691847530532419,-0.09285673568037525,-0.006906796141947911,-0.09588846549655934,-0.0043539502265458946,-0.0385716651937317,-0.005080609843145152,-0.05756470355267523,-0.018396030622261767,-0.07560058226498118,-0.0060641645122848,-0.08537702471178069,-0.009242967900694028,-0.09045262195652472,-0.0032388661987510256,-0.10725862959205103,-0.00498933489187972,-0.09921566659412137,-0.006963085959493577,-0.09791700472266439,-0.008807140943827192,-0.08827349188498072,-0.003382342818240153,-0.09535148356392731,-0.0060837506565536445,-0.09535717501854561,-0.0060453504463472505
-0.09976359980746408,0.024701832452544332,-0.09789325339701843,-0.005074173443347921,-0.10663872419544448,-0.027871044692923803,-0.13550787556329347,0.0026736542310413515,-0.12245049282713598,-0.00502785912659473,-0.12641565602464808,-0.002257159641437151,-0.1733248742564005,0.012710271385989442,-0.10998225254130378,0.0237564263876518,-0.17887840050092035,0.06643183459386169,-0.13026811560119886,0.01605181398348188,-0.13016619449127062,0.016218217059810306,-0.06876386653421421,0.08132945607549769,-0.0889514698477345,0.0387341741046793,-0.09889042821676364,0.012164155533308622,-0.11038258624060066,0.006620126373767442,-0.12109533943881312,0.01548755835067091,-0.12983924343243955,0.009948421788486976,-0.15012458833713577,0.012299540577097349,-0.10795588780335214,0.06759641681800724,-0.0956933907215028,0.0946326371720668,-0.11144867834043896,0.06698438954781,-0.037287087039594206,0.103310316322324,-0.08019823951904599,0.05516228973462742,-0.08122771786128914,0.06815398924345356,-0.1071660578578538,0.05287874049755131,-0.11993348087454904,0.038414529102891413,-0.13180668508606797,0.040952151055717936,-0.1475309889367911,0.035099175469542214,-0.16069943389180788,0.037059184678685526,-0.1167970495768921,0.09270013251400062,-0.09932197637740095,0.09731299383092705,-0.12077500446391966,0.07407695586945198,-0.1513475976011108,0.08035920869169039,-0.13294776609626344,0.027531869175250603,-0.11483834355351114,0.0511593046431701,-0.1359139208267112,0.043637492687993704,-0.16238307033592086,0.025889489480509786,-0.18237530184159628,0.033036682610798576,-0.1931202708026546,0.020424706132425793,-0.1807818981042552,0.019676827876061974,-0.14759182982978458,0.04557283133029304,-0.15772673577045943,0.03259076976598026,-0.17883484893513282,0.029248428815049653,-0.18598038865401753,0.007089350355842241,-0.1862786964598772,0.018596388150686156,-0.16621606716759502,0.018729808169235723,-0.18124724877389276,0.0037237512818828395,-0.19059081946174164,-0.0017829671305786528,-0.2096054900788425,0.005236182769012411,-0.23944503125774483,-0.0028805821794298412,-0.2227809287032247,-0.0108679390915486,-0.19106423375732426,0.002177282731829298,-0.1917256396119811,0.014632910197563059,-0.19657096382705452,0.005893430428518754,-0.20570770524448337,0.0035870898326608486,-0.2213399152252919,0.022941268966220518,-0.19425591484623675,0.010673488362760115,-0.20364392608445978,-0.006000053842277462,-0.22746329759643252,-0.016620909928718473,-0.231701134155762,-0.016752641059878583,-0.25485594377023596,-0.012396403812624161,-0.2552784571434208,-0.0036360246462197217,-0.25657997408225885,0.012170138605367696,-0.258926186364568,0.005895970519409517,-0.24008872477418733,0.007695954539507912,-0.25127359268764976,0.014008551291709605,-0.2533376948251933,0.020620264334652222,-0.21680007055433184,0.018592856591222194,-0.2092796656367054,0.016981914907448954,-0.23586519085536842,-0.0031382060628140076,-0.23980872432319655,-0.02433656131319995,-0.238128580045832,-0.025051210352823178,-0.24492774161153105,-0.0032389750157275467,-0.23613670800103376,0.007902411180752293,-0.24223495748896862,0.012031326449102556,-0.23636252484503859,0.014849295186608318,-0.21401167465222903,0.004114884494847946,-0.10337143708177424,-0.03009837916900139,-0.19335543197714883,0.0029310904795474125,-0.20498486894120396,0.006090253302623479,-0.20270728414582387,-0.016905337863155248,-0.20265364098673086,-0.04192739626442122,-0.20764321849044967,-0.03820770793972747,-0.21230979979742365,-0.02347097511414414,-0.2014875287282612,-0.020691225758232873,-0.2004385215569983,-0.006739331020611692,-0.20574699013833625,0.005696165766540744,-0.1946377660729987,0.006099588778336566,-0.08241725949769306,-0.11738454970019817,-0.12719752807247864,-0.05596862826879048,-0.16362437490541704,-0.03467206238306399,-0.17164712792732376,-0.04652557848113638,-0.17229473382230984,-0.05913602752920679,-0.17923589845401613,-0.05247648194592381,-0.18885415684935355,-0.03896733503860484,-0.18439409505900492,-0.037133116658310615,-0.1805879183420598,-0.035928611784323876,-0.17712021015273707,-0.010981846140112687,-0.1599251760623782,-0.002828238601768629,-0.07592843347776641,-0.0034287995009103693,-0.09813739163320977,-0.05294963275806581,-0.12900852310862593,-0.03382703789473773,-0.14851593400712862,-0.02679272525463407,-0.16106347059121323,-0.03307570657727849,-0.17533849165379803,-0.030625072753920412,-0.18242025816910948,-0.02146223323932261,-0.177396398441622,-0.028031529288861247,-0.17067605963378385,-0.025667695902329746,-0.16512486480058977,-0.011361557057536276,-0.1701463732352844,-0.012277770100470927,-0.07452427565642696,-0.007264718303943632,-0.10420780691574466,-0.029297109387185615,-0.13274021905226085,-0.0092915368420979,-0.16135127085733333,-0.012087899500432226,-0.16443443546108447,-0.00932262297610484,-0.19521769711794182,-0.015613761144367157,-0.18259781437022388,-0.014769950613458848,-0.17783144116681307,-0.014589605908446745,-0.16269768495251824,0.0013743836900907693,-0.16909173484861448,-0.015692816701832875,-0.1690963667894413,-0.01563543708515572
-0.13607876255689838,0.034522168609664894,-0.13264784547510047,-0.0011617234047687885,-0.1436516548173889,-0.033768707174932494,-0.17670056307873638,0.007038697617582225,-0.1607835721624643,-0.007220078641305949,-0.16785533421778687,0.002827957732110328,-0.22576485451618164,0.017640024801284352,-0.14842303917657101,0.035339377972945535,-0.23973061823699696,0.08708014239101429,-0.1766370714141718,0.02300826453430593,-0.17655236276971772,0.023163999533434818,-0.09072920883926752,0.108465323808078,-0.11878373143101503,0.05217673305901531,-0.1329354014324362,0.020349145905092576,-0.14935447435650095,0.012194477463794588,-0.16062676010684773,0.02083585441256962,-0.17146687483640688,0.013117730690398111,-0.19591245548622857,0.01739329625851018,-0.1406891522611367,0.08842429826700826,-0.1280231290233615,0.12239433578459945,-0.14769971924694283,0.08798867270289014,-0.03971412630696016,0.13667586330083584,-0.10151363953949628,0.06893950958743256,-0.10546907353540158,0.09152193576883616,-0.14166662366933921,0.07165572089678912,-0.16234926304629327,0.05383255733118623,-0.17690398888603986,0.055481838625033676,-0.194867503011006,0.043441503421591504,-0.20935801578889943,0.045929925755236425,-0.15386565406782654,0.121236047592919,-0.13252527837525596,0.12599055379927002,-0.158475654625258,0.09558244354763744,-0.2060775715121027,0.10166379084590275,-0.17650571180237992,0.03912110955766958,-0.15182500592633236,0.06409548977500716,-0.18189792302758184,0.05510625720327386,-0.2155767221565321,0.037462812224087066,-0.24207459759819305,0.043472614152114536,-0.256941840381087,0.024008489359107762,-0.23810645118648005,0.024121961627361358,-0.1944683779240509,0.0603827162621002,-0.21208713558937012,0.0431046967936706,-0.2402133668670095,0.03673191222067082,-0.2477903790414555,0.00992480952789399,-0.2600986743747871,0.013443012663921465,-0.22560857120442654,0.01941578551329066,-0.24254587154329954,0.0036029668090270775,-0.2525284367051359,-0.0005018405122692415,-0.2784757486317291,0.0066180668551869964,-0.31882608531989354,-0.0051696280502532025,-0.29104047272533773,-0.01624030721089201,-0.2505007853677433,8.971155321177459e-5,-0.25884896078209957,0.01708572958636185,-0.2640349189874104,0.0068428518986178135,-0.2743046541961488,-0.00010124708715877797,-0.3002700920714664,0.03195870481949717,-0.2629910415547052,0.011422276481164347,-0.27182025334320703,-0.008200273539610392,-0.30258026255408277,-0.021170667281901912,-0.30942631275627985,-0.01968572266632138,-0.3361340790623933,-0.0159614161874779,-0.34040127098564266,-0.0055578939402399835,-0.3374907462049091,0.012979625989955482,-0.3405549542823725,0.004448675624347452,-0.3199910134549526,0.005672952379261799,-0.3326680701950142,0.014738251889984993,-0.3307883594293616,0.028355692303115774,-0.2890467672926464,0.02529889263245433,-0.27716055013088137,0.021888020548813926,-0.3153952946117509,-0.0034803721763499986,-0.3199207515202925,-0.02799706271313607,-0.3193550888024781,-0.028416897751667412,-0.3216570806548207,-0.006635542706935092,-0.31121692444098453,0.009320801446409779,-0.3194796525372357,0.0138343412363847,-0.3118632661680649,0.017921671941922845,-0.281686211994713,0.005854864492311581,-0.14504914137962585,-0.049793563882176095,-0.25676257454141876,0.0003561972802184252,-0.27259653926176686,0.006740086049807156,-0.27002794392396967,-0.021884298234361662,-0.269032166140053,-0.05379438727128881,-0.2746532066382538,-0.04922301628929154,-0.2787291433749178,-0.03079096892643661,-0.265139523452153,-0.02734056432026699,-0.2652804083167964,-0.008800565901961557,-0.27130883194490635,0.007016016779145161,-0.2593215795859436,0.004402804861114166,-0.11446796526087084,-0.13911547660188897,-0.173369406926827,-0.07436512337430767,-0.2207174317869841,-0.04746677243533347,-0.22889480437629353,-0.060619128267344585,-0.22907196794048457,-0.07651475732785544,-0.2372906461013598,-0.06822123593860044,-0.24778290002135697,-0.052075304455047454,-0.24540505212407684,-0.05140251472197917,-0.24119452167884686,-0.048630763026194325,-0.23822762704229236,-0.017950228378868748,-0.22150387026422733,-0.008382042070753916,-0.10382493983316433,-0.0005645055143130704,-0.13491513551468,-0.06727930242476994,-0.17464724519282185,-0.047610560948224794,-0.20102277094263968,-0.03628045939611602,-0.2170433486156514,-0.04475809083679472,-0.23263994107234706,-0.040150493133242864,-0.24184355854810116,-0.028701751352875927,-0.23855888992684457,-0.041198870295853306,-0.23329292167149523,-0.04116121414454635,-0.22590600999941762,-0.02156668124679915,-0.23152412343387627,-0.023662490286902375,-0.10233977419667115,-0.005743390245785728,-0.14576796712804638,-0.043168845879716,-0.17851616900303172,-0.017752179772813008,-0.22078369340994425,-0.020773513072395833,-0.22176685111955452,-0.018016118986143827,-0.25788197513199124,-0.019123651419599968,-0.24342236710661783,-0.020374062497941443,-0.24425974299402559,-0.02801044356512413,-0.2222366821776797,-0.008404441511917193,-0.22997134379052814,-0.028715891356317743,-0.22998437975058383,-0.02863852144491198
-0.1690457941098599,0.05185241358491039,-0.16057584540091638,-0.0007446634902799096,-0.17162015448748086,-0.03561054030694627,-0.21747377029443715,-0.00014871469893710642,-0.1958429547056113,-0.008236757685156266,-0.20748859173821133,0.005833409500875198,-0.2681749868575462,0.024738071679404974,-0.17748342089458344,0.046840948103778764,-0.2885859231343519,0.10286922440908279,-0.21246310528866402,0.028008187128037074,-0.21232265803102243,0.028089730975539347,-0.11614972154767951,0.1289225087488289,-0.148992864310858,0.06734331708230375,-0.16225152322564865,0.027036141434244404,-0.18120649636020647,0.013267058415918022,-0.1948832821915378,0.021170356792287234,-0.2078364598843762,0.014099395878396733,-0.23573195896517748,0.020931907054573737,-0.17044998786300572,0.10709187321905443,-0.15726144806714645,0.14716094354430354,-0.17575718441823274,0.10446291283612986,-0.03825796409553877,0.16022839734632727,-0.13297828562003988,0.0850305296045114,-0.13449719668047308,0.10893990008528959,-0.17395887988694916,0.0874286598579115,-0.19548825039054324,0.06331425136126084,-0.21165370043996667,0.0629043227799325,-0.23180124815681039,0.049192847322455324,-0.2514728204388061,0.04965901064943031,-0.18646094904669858,0.14123722787461315,-0.16363521292871225,0.1499700553700415,-0.18646472565462216,0.11374669903066326,-0.24113203075357617,0.12018501318606961,-0.21354116034454,0.04200788688291369,-0.18725694494242628,0.07438054805832094,-0.22111675541546064,0.06438916601318563,-0.25703288818491316,0.044259989788713865,-0.28828841989472537,0.05173796322481537,-0.3047173099069547,0.027133259169743136,-0.27706458194766237,0.025481709816011874,-0.23417495831257207,0.06823199870387249,-0.2529589609716432,0.050093569818483355,-0.28080848998153257,0.042283669070316394,-0.28895641098278696,0.01028609070334676,-0.3114334504422667,0.010628365365877001,-0.27039138777422694,0.018708841164926607,-0.2893391177104301,0.0028763842911194767,-0.29832325446554625,0.000735917632816516,-0.3273861117783531,0.008764595912250527,-0.3716422359858901,-0.006369702118004222,-0.3344506866115618,-0.019706509409590334,-0.2918507412680884,0.002474491645746997,-0.3034539065364505,0.021198446468331054,-0.3107889501772574,0.004656287997386419,-0.32011560845662757,-0.007472668077774853,-0.3494049695775594,0.037882701146931576,-0.3099772634413155,0.012579514566260719,-0.31951941624891045,-0.008854090048032058,-0.3539210921311905,-0.024160930712619818,-0.36242768731724917,-0.020298309651675773,-0.39316934953575344,-0.014248544295946198,-0.39102782214300913,-0.006375975829470333,-0.39203906490691853,0.018042650338290868,-0.3955147749482628,0.007730035987531574,-0.3692311802821293,0.004449368238251444,-0.383320685679617,0.011055384243319906,-0.38338037850127454,0.03987075078400934,-0.33858937323666866,0.03295355493005662,-0.32347289577225413,0.02643829230949513,-0.3687426825893694,-0.001547512399846331,-0.37650612317305326,-0.02732968751675216,-0.3723682253948557,-0.027522447716562842,-0.37572856200284094,-0.0007043102793322702,-0.36311666416339966,0.01328458031672458,-0.3716395151877225,0.018435856484399833,-0.36142804161731934,0.02126802404657226,-0.3291453322217925,0.008568117538073143,-0.18478641689119496,-0.07596019202581432,-0.30360681973145126,-0.003936142513407706,-0.32045230926255625,0.006108670335806321,-0.3155810242808568,-0.023922752533824185,-0.31577234921627545,-0.05976329620446809,-0.3243046376651641,-0.051138258162560214,-0.32640417095357255,-0.02829848457366591,-0.31212469730470155,-0.028871371816348936,-0.3132819920380748,-0.009743412902249622,-0.3170851577166599,0.009459649082326488,-0.3027886784793861,0.006305701003310591,-0.13957321486795302,-0.14307215760868291,-0.21170150276502747,-0.08682276407339093,-0.2628571738653339,-0.0570422553557435,-0.26778645951771773,-0.07085349134933601,-0.26834626233382225,-0.09212703887724305,-0.28153017010348574,-0.0806003344932658,-0.2923731731817401,-0.05422416331509103,-0.288337373434475,-0.05545519920421618,-0.2850832795974824,-0.05363416275688923,-0.2790430339348516,-0.01913320025063714,-0.2618964636053982,-0.009834301240165261,-0.1301746194622551,0.005986919868345467,-0.16448099648190356,-0.07112032412516507,-0.20944215870884234,-0.055922133017681896,-0.23803450678967572,-0.04463770234493608,-0.2569295429041621,-0.05419232356386566,-0.2758850774627767,-0.04939970450567377,-0.2886701572980067,-0.031271739201350346,-0.286176014619733,-0.04146024744070493,-0.2766379787104967,-0.04516648890880481,-0.26772711010090167,-0.026994386789449567,-0.2747360961864386,-0.03154500596431944,-0.12837437584844036,-0.0008885793486657881,-0.17579522668349382,-0.047578575517012875,-0.21612463614007343,-0.02698468732162701,-0.2633132147298117,-0.023522842020245405,-0.2641993639121311,-0.019349432660239606,-0.30493569168475687,-0.021942924910162878,-0.29477327782422674,-0.01885359971767164,-0.2955576145905079,-0.02939774440951926,-0.2663485031832413,-0.013270167669231628,-0.2727048402518937,-0.03818788206963815,-0.2727140657291677,-0.03809930644523706
-0.18547365870800855,0.056269710396641144,-0.18273486449935386,0.003784883373131119,-0.1907619298394416,-0.03190476110001974,-0.24587283971712104,-0.004659918123217342,-0.22100827129206857,-0.015844918400358243,-0.2307033491957252,0.01306157736025345,-0.29384535437962145,0.03000467901837783,-0.20056557739330838,0.05246189323535576,-0.3205856266832667,0.11252602628910291,-0.23856195469670688,0.03500762029664228,-0.23839386576066957,0.035160666173644925,-0.1220542758012256,0.13578747491879894,-0.16455402314114578,0.07268297277665949,-0.1818825016150072,0.033374143251126656,-0.20362839336037647,0.017926571668708507,-0.2189901813837547,0.021465144144559405,-0.23117882610774845,0.013613810473529098,-0.25997705323629644,0.02555071694057875,-0.19185385513531433,0.1193786440743098,-0.17976450186740323,0.16059792940015616,-0.1985467252752214,0.11482291761734233,-0.04546919496267325,0.17614395003419578,-0.14825906290863103,0.09197520848629265,-0.14896291319264418,0.11678323726076906,-0.1951643080308318,0.09348758975571907,-0.22042302063447927,0.06844032419366235,-0.2369129120537112,0.07096368321676157,-0.2590151857886401,0.050105134790504165,-0.2803533607804295,0.05112788860777195,-0.2113003981362452,0.15523048452418736,-0.18665448298165474,0.1636502576995739,-0.20891670988435665,0.12326942371823219,-0.2696417630280518,0.12688942905097428,-0.23792599717817736,0.045566516645818456,-0.2084567180959189,0.07847945632283299,-0.2470552036640914,0.0639702897134838,-0.286336996928813,0.04456566078261884,-0.32006726128825674,0.053499658682224234,-0.3386032020156312,0.026295999468993685,-0.3079494744144728,0.0244833913877775,-0.261097208193121,0.0725688912647623,-0.2820225448040912,0.0536622097948615,-0.31077764332372,0.04438130130289072,-0.31663611354055476,0.011816198550169656,-0.3466183691805134,0.009376087226034483,-0.29916398819004625,0.017228538848063375,-0.3192093654466911,-0.00040864000725069857,-0.32737869774066763,-0.0016843435186535724,-0.35892298612020906,0.007286256961455692,-0.4044830155232251,-0.009062142731106572,-0.3624238056573869,-0.02352220161175454,-0.31860775810573483,0.0013576896828986378,-0.3385252218464179,0.022003650417087798,-0.34362872239654046,0.0043200501181871855,-0.3559431777837105,-0.01000718901485465,-0.3837170386621066,0.04301025875672625,-0.3415863466639871,0.013460366508432943,-0.3509436204622229,-0.009725984882109713,-0.38592919641521084,-0.025451096128656748,-0.3956814083719878,-0.021062070489282273,-0.4263051180011581,-0.015877936917202497,-0.4235334445343595,-0.007806913784318371,-0.4279097963766629,0.019506761480635244,-0.4291988597168715,0.009506817151025977,-0.40678377944367716,0.004526098213242838,-0.4186467018423257,0.010537694050601077,-0.4226375455290635,0.04958953090363634,-0.3706999731656041,0.03726358184030374,-0.35256959296358187,0.02859873274970721,-0.4035763908820779,0.0010964244831983124,-0.4123210317931273,-0.02629222614701768,-0.40536499892677985,-0.02898866431037877,-0.40934710143458397,-0.0026614909425156956,-0.3991928080762174,0.01602295979094834,-0.40892520022913836,0.022191731995504824,-0.39621443931434014,0.025038740860030235,-0.3594838073187505,0.012814890834560166,-0.22252440501966492,-0.09888243556344901,-0.33832992046937294,-0.008948454314061507,-0.34948124670090613,0.004639756659645596,-0.34665927073146074,-0.022840761605365235,-0.3462892126322521,-0.0606337299195481,-0.3535903388377784,-0.055795938659603535,-0.35365114615532556,-0.030051076716623732,-0.34180790576731374,-0.02628783637951212,-0.3471841303159481,-0.007509558202481688,-0.3476730014431144,0.011218752292483892,-0.32712104094120215,0.003327166553211121,-0.16436664997539738,-0.13577654865487132,-0.24149339486861066,-0.09376587074178154,-0.2905521988147904,-0.06291659185239744,-0.2938675473481923,-0.07557754472366382,-0.29438218417153905,-0.09820182792681963,-0.30751667164660706,-0.08679655758462451,-0.31689241273038254,-0.056511746491991255,-0.3162857068897666,-0.057351016990367744,-0.3160348722280469,-0.053040213644155475,-0.308431449033187,-0.02236908625696526,-0.2934607428922632,-0.01450762536428953,-0.14796516294663972,0.011720220574861294,-0.1894179620510853,-0.07056564682249594,-0.23621329316702303,-0.06027015161450607,-0.26441513371683645,-0.05113811181552703,-0.2819840292009238,-0.06166558460251539,-0.30142595115620724,-0.05554938026441014,-0.3164102010115972,-0.03363679189329171,-0.3164968506268353,-0.04234780745754627,-0.3121229800011707,-0.05174210748170104,-0.29950751103906026,-0.032185262342716583,-0.30385585250453784,-0.03549987482298113,-0.1455064728000526,0.0032120864174576525,-0.20475798525751931,-0.04863945272793852,-0.2430602846766141,-0.03102303127365908,-0.293055058918794,-0.030527997549256423,-0.2898079750601089,-0.029844264943969235,-0.335669193486336,-0.025242537845614123,-0.3238501427282834,-0.021875745306376898,-0.3327735069570181,-0.0322480157158467,-0.3025833829381324,-0.021139784728044703,-0.30136605906296504,-0.043681031207698603,-0.30136617071351135,-0.04356767525005729
