"Control: 0,0","Control: 0,1","Control: 0,2","Control: 0,3","Control: 0,4","Control: 1,0","Control: 1,1","Control: 1,2","Control: 1,3","Control: 1,4","Control: 2,0","Control: 2,1","Control: 2,2","Control: 2,3","Control: 2,4","Control: 3,0","Control: 3,1","Control: 3,2","Control: 3,3","Control: 3,4","Control: 4,0","Control: 4,1","Control: 4,2","Control: 4,3","Control: 4,4","Control: 5,0","Control: 5,1","Control: 5,2","Control: 5,3","Control: 5,4","Control: 6,0","Control: 6,1","Control: 6,2","Control: 6,3","Control: 6,4","Control: 7,0","Control: 7,1","Control: 7,2","Control: 7,3","Control: 7,4","Control: 8,0","Control: 8,1","Control: 8,2","Control: 8,3","Control: 8,4","Control: 9,0","Control: 9,1","Control: 9,2","Control: 9,3","Control: 9,4","Control: 10,0","Control: 10,1","Control: 10,2","Control: 10,3","Control: 10,4"
-0.498284719232292,0.37633983260722476,-0.05310187954225585,-0.17250239826550057,-0.05212070458970838,-0.43354765898495773,0.4053685430218847,0.13090530910063491,-0.08165069568414714,0.04320809930375843,-0.3056693200846373,0.4741982704430979,0.4047691862786719,0.14677373172819522,0.12275445059294957,0.24415877959045856,0.36923021745601786,0.7772867321423682,0.7074594565133475,-0.03944147106474821,0.8751723211903644,-0.8033032783719092,-0.18962552987148917,0.05347563665285508,-0.46589039420085787,0.26837457173342166,-0.4599018170777912,-0.5056203939415255,-0.15137901219798713,-0.10854799428016212,0.6867815492570549,-0.6743781448273111,-0.41696331522189795,0.5459075392815987,-0.41083703049926773,0.8815665576544242,-0.8108507730577802,0.04567527856254739,0.5088606958747983,0.6928598575226076,0.7804033708087118,-0.7096803851546784,0.23607593890639378,0.5706613882547785,0.7632080876914559,0.3986689554078619,-0.33727743984197917,0.17988165693971045,0.34198551728067217,0.47543048398593213,0.0713820708010117,-0.04353698929919044,0.14996780730875214,0.20066788077256256,0.22123358230067355
-0.48279595648578044,0.3864951155593767,-0.036601114864084516,-0.15704731703982053,-0.02269740271551824,-0.3873569556962554,0.39767714340284044,0.183721744524033,-0.0052453161449109555,0.057302501861675514,-0.22509810578267855,0.43911045112273517,0.45193158690366875,0.24417931742625115,0.09174971534928077,0.331308356604828,0.08574807921969965,0.7570101406483253,0.7498020101719731,-0.13844760127862535,0.964219427618859,-0.9999500825219225,-0.18143960914255985,0.12743530145544096,-0.3386567797909273,0.2879851271770477,-0.5331171503057951,-0.5944824140408336,-0.14841070566995293,-0.058145118365878934,0.6268801514045016,-0.7575218999153588,-0.6295053539640787,0.4265239824423039,-0.3584868819626243,0.8889186177207208,-0.8290706683773026,-0.061224609572989995,0.39499255247385984,0.7028822389312039,0.7531158395749011,-0.707878556997648,0.07106571261176198,0.3917471162118833,0.6870848405795988,0.35032924816197986,-0.3245957450147306,0.045269868997895646,0.19290092801793268,0.4368102266434853,0.007836006378822305,-0.009645203249439408,0.031787011695532656,0.06989815089962463,0.1854291990100041
-0.4450310801236943,0.3829575177060713,-0.015948370753752838,-0.12287862578359963,0.02133616866680872,-0.32040860498046436,0.37661324199467416,0.23176078476833842,0.07491781110112804,0.08068783680081765,-0.1323852120411488,0.39213538043539936,0.4894108050768667,0.3296540513890205,0.05927357858092081,0.39219956997278144,-0.13141722108639792,0.6836735063817717,0.7668308308791703,-0.2142305675397911,0.9998761382805997,-0.9999863638279487,-0.19196628377778338,0.26209102821239066,-0.018047629591940683,0.3128158182697213,-0.5629625179615774,-0.6906390222124099,-0.0717410656413062,0.1977883745795084,0.5463255089462605,-0.790323664504909,-0.8478544041051487,0.27299723426706446,-0.2499803493886574,0.8681934784008185,-0.8415888836116412,-0.18164889407406573,0.22260430722743446,0.6278289180387201,0.6990113494217476,-0.7060810008757722,-0.09657726205514572,0.1698504570765122,0.543335374869255,0.29566040748264566,-0.3281077942145377,-0.0881041051294208,0.02734849067973116,0.3639309843370924,-0.044214281785932404,0.010136276411811952,-0.08051036276530395,-0.06753263517877264,0.13842922812421746
-0.3822829448289534,0.35571872065761817,-0.0033188006503376416,-0.08811176678977294,0.06702929638725975,-0.2354559256740908,0.3349405843418599,0.2655159661123269,0.1471768036913328,0.10268240855751729,-0.03487357459714228,0.32735984711696686,0.5089559504206489,0.40017902888403406,0.018532605799363243,0.4544192347860433,-0.21241809472450604,0.5684850037746421,0.7402031472980769,-0.26680994232535993,0.9999588965524858,-0.9999847149731633,-0.20703118806848395,0.4190438741343652,0.17543024937997775,0.34007707953901967,-0.5689684916285653,-0.741663752500703,-0.11862547439778244,0.3661473484264338,0.44996351065515694,-0.802076959418939,-0.9999136206147582,-0.07385225054111012,-0.09780691750648893,0.7951143325454377,-0.8394540657247691,-0.31853037299085024,0.014773771112162468,0.44655112652540413,0.5915043063823593,-0.6306806517991211,-0.25977177667874124,-0.07303214057853587,0.3314050210366395,0.2258896892379191,-0.2695393087245537,-0.21373457688273895,-0.13930942462874904,0.256858641749377,-0.09053802430681873,0.04367640315335468,-0.1885447878001008,-0.20403648862017465,0.08033057748901927
-0.30485851024414823,0.32041166622252004,0.010462311724049671,-0.050616633241352765,0.11563767042530947,-0.14066830805319264,0.2849440291457647,0.2915609527277451,0.20959462695477185,0.12401003132268744,0.06742404338656288,0.2539488200918726,0.520176967511681,0.4529158277659505,-0.0223098703308877,0.524675047317911,-0.2784403802831685,0.4423038202999232,0.6754538223058218,-0.2889883261212162,0.9999752650117344,-0.9999765724974831,-0.146539542629997,0.5674305871532596,0.35768371720737024,0.3652719179771557,-0.5564366476510617,-0.7031800987147764,-0.5035255713029595,0.5081730655280465,0.3439332463431243,-0.8018165384803324,-0.9999841526355818,-0.8080281960165364,0.009674825195964135,0.6593896003266977,-0.806236210918089,-0.45814547184706494,-0.22169766163339785,0.17422743979542912,0.4134828974938716,-0.513289532560532,-0.4026216599966209,-0.3108231303757025,0.08184887929621316,0.13463001496258448,-0.19602431657330066,-0.3196974351584955,-0.2822662292749752,0.13136599722078435,-0.13902965318294133,0.08672892460007438,-0.28177510567707575,-0.3041662403690936,0.02741187119839649
-0.20713947597350515,0.2664908348276049,0.020493092925422896,-0.01674211146339221,0.15924156271589499,-0.034731830585105726,0.22142190782987967,0.3049399797910707,0.25974824698114585,0.13853682526967034,0.1711984796569005,0.16840877771789653,0.5042626002240038,0.4852435893443365,-0.06493898963643512,0.5953150048781277,-0.34102863028045377,0.3176854561400495,0.5905691160254841,-0.28364037107359547,0.9999779400451643,-0.999806080652086,-0.037037566404694494,0.6951931749336921,0.5437020725196423,0.35958215028795565,-0.5135591769713784,-0.6022533496400552,-0.44630857014820313,0.5545984505883038,0.2271198500100673,-0.7959689275576436,-0.9999896961163801,-0.9999771985983263,0.034617202591423604,0.49114004343190426,-0.7356915447188415,-0.5845050424820731,-0.4760049787194344,-0.10641205794261777,0.1801907473266293,-0.3509087075634878,-0.5145313790211062,-0.5169391834037695,-0.17720834595482332,0.027719349072459397,-0.1189156267126265,-0.4038236580683677,-0.40565779631264187,-0.008992724072206993,-0.18059043606714228,0.11648263543441618,-0.35448887142854435,-0.39469809810191814,-0.020980720586353186
-0.09315555278358711,0.19111716919162564,0.024882064259231524,0.017381639636478898,0.19725687615168608,0.07439838834910197,0.14237679921711527,0.30717489630968525,0.3005227375254665,0.14541861119839353,0.26837904297056564,0.0739153064136505,0.4745400010064211,0.5003216283489709,-0.09990043056909627,0.6634871671527316,-0.40922957467286336,0.21462914326695762,0.507398279896662,-0.25950046246484776,0.9999675889172984,-0.7009991624073896,0.18700007027554835,0.7936162933224656,0.6724774821020325,0.29549201949253673,-0.30605412151486716,-0.3875913949048208,-0.36093303748688194,0.5561536088982865,0.08052248759599626,-0.7904346086571973,-0.9999911005527119,-0.999992091243204,-0.007880324825661433,0.30874020390993834,-0.6386172603612419,-0.6867269825169969,-0.6708665651508595,-0.39320459763790316,-0.07676389273847838,-0.15716470366632712,-0.5972379470714525,-0.6591747400972644,-0.4175032072302461,-0.08741409589407695,-0.03894777633518711,-0.47055998881607525,-0.5018967688072397,-0.14799080431720996,-0.21442118441677407,0.13920114779206547,-0.4157999272203817,-0.4669672693203245,-0.06640485149596172
0.029479624250840854,0.10580764452085602,0.03541055991303876,0.047440180678105834,0.22353318987116153,0.18104126542398127,0.05716391363470368,0.30093243657934654,0.32922066375932924,0.14182006416553258,0.35587753601094746,-0.030282693181440074,0.4265680219099162,0.5011064420191844,-0.12593343513190827,0.7247789594559355,-0.49466269142952085,0.1376973138265722,0.4408330438263484,-0.27731505429216036,0.9804376984304761,-0.41277255798439216,0.44495052082808534,0.8091890780766929,0.7303906375598889,0.1724774464139525,-0.16497906942559656,-0.15421754545764757,-0.30788492784596655,0.5797111100591998,-0.1601508401210674,-0.7928666181738603,-0.9999912338050856,-0.9999942930709568,0.03315942440140446,0.025623705101376838,-0.5311055939464827,-0.7567005265698621,-0.7913906417358587,-0.5386797832516441,-0.3462644001014853,0.053438717153235116,-0.6502355359307703,-0.7378274328073786,-0.5890693977457089,-0.2076983560770694,0.04757952205924381,-0.5164572494182877,-0.5646293998463514,-0.25681997977163357,-0.24831165560086768,0.16008309593921216,-0.45588878848926834,-0.5073450461974172,-0.0929427944756288
0.15233721670772463,0.009231629234849072,0.041291208129154024,0.07539826841739009,0.24423828153721733,0.2782129458357408,-0.034774141455734674,0.2777841822169363,0.3479196523606891,0.13033846467685725,0.4345921169005618,-0.14255189728701914,0.35640634117909964,0.49454482255691246,-0.13996416526509933,0.7823175338267225,-0.5833825850336509,0.08493391780396334,0.3995158421185442,-0.2928745737481396,0.7338647751369687,-0.20913484593154688,0.5964723850489282,0.7911506717378374,0.7351338928819646,-0.11360171790602773,-0.12084579681680221,-0.04491452769560273,-0.23020716199035376,0.7053796996488793,-0.5158843466479416,-0.7566826998323226,-0.9999902712515935,-0.9999944025864197,0.13947101416539376,-0.28726566383606034,-0.39280839389873834,-0.8013937495303766,-0.8554391773872809,-0.5870827277111261,-0.5682261331839128,0.261194318781947,-0.6795543349595835,-0.7821444188669068,-0.6884573668999594,-0.3072095979757401,0.12931062000211124,-0.5457782948833478,-0.605762483296167,-0.3278338271473848,-0.26709848730697355,0.16412661907487572,-0.482256607419856,-0.5304331310704025,-0.10062126324168191
0.2684852628055785,-0.10032083198827191,0.051115148770086105,0.1015626128101908,0.2512279254819483,0.36295112388631673,-0.1353828995735126,0.24315884065258103,0.3571348293765463,0.11012617090721089,0.5016517932367207,-0.2564054660233432,0.26691727234034957,0.4791406769528757,-0.13998375608760624,0.8318597029824145,-0.6687905964435662,0.05168990087842172,0.3794447833415316,-0.29129866000011184,0.5514569415470166,-0.030425961081036325,0.7262065572180313,0.7833690586252114,0.7110630879850189,-0.2939916375254072,-0.10718084791589547,0.03624537532388104,-0.13113128271538102,0.803493724509344,-0.8230403061352494,-0.683236975319801,-0.999987609215716,-0.9999936465288294,0.29242190466273205,-0.5084053438870403,-0.2077394386721049,-0.8266438905310691,-0.8739731151119171,-0.5734466093794904,-0.6809340876336072,0.4537940893167701,-0.6898022676840674,-0.8067029257955302,-0.7466019524670918,-0.36593759424020084,0.21113031992569764,-0.5580849648481735,-0.6251958431872672,-0.3667330598508761,-0.2644827874313423,0.16905525042283331,-0.49139255139922416,-0.5329930105197765,-0.09406725749190699
0.3749851961676469,-0.21044066278905746,0.06135785679844542,0.12522233636091123,0.2421063037418471,0.43552412273934227,-0.2290738362306222,0.19302486958280646,0.3573130120212456,0.07700478426426399,0.558242141277729,-0.3621068897775297,0.15187088164804968,0.453370939933452,-0.1315939849516816,0.8714656840956797,-0.7434206209923843,0.023322693306058077,0.36962883179381795,-0.27320388862059225,0.39209559649875264,0.12978130142641148,0.804403892785494,0.76428612171762,0.6753707036094808,-0.3149762572088862,-0.0972172698551832,0.0711003459427963,-0.026821813898660084,0.877003900070064,-0.9206426753801001,-0.4458351553632308,-0.9999794870519166,-0.9999914613411259,0.5103115786602966,-0.6320699903639247,0.13361691821395616,-0.8322105010263854,-0.8682765469390402,-0.4699549056509715,-0.7289397782666867,0.5994855545849381,-0.6840448075398032,-0.8192756893702914,-0.7626259370594706,-0.3985831800247312,0.26712522542874534,-0.551238204693464,-0.630635946209906,-0.36586479387738957,-0.248486425046625,0.1659884200236899,-0.47895406475791447,-0.5226246887146526,-0.0576497686121496
0.46306238862106036,-0.31101577027867083,0.06456351840539053,0.14774466032802322,0.20044801517571084,0.49045557710470994,-0.3163419227322004,0.1293689749186246,0.3462010784335767,0.022278522407103513,0.5966480764190555,-0.4553499514623775,0.029555928453434667,0.4130577400585404,-0.12353167772369822,0.8889780891591328,-0.8019328456321241,-0.0015327435681320892,0.3567397973350505,-0.24535762576124026,0.22692051254525522,0.2696015400779097,0.8435787849288126,0.7391431015413682,0.6309206396055348,-0.26642967883085167,-0.08576342544220396,0.08046731890307611,0.08623667940258031,0.9189638387696877,-0.8611113695416002,-0.17928230888106123,-0.9819629478697918,-0.9999842269660117,0.7491661207302813,-0.6861307022393552,0.4340102797030503,-0.7710415327365508,-0.8471668558453362,-0.28812632141995703,-0.7554043718590788,0.6536098568695009,-0.6574524828324766,-0.8220961080978705,-0.7162314561954727,-0.42205242582732505,0.2951688908958462,-0.5318201444756706,-0.6222016343327709,-0.33196044793528695,-0.23633712239258797,0.1487691045457947,-0.460137455583975,-0.4976813432116111,-0.0070232894424455865
0.5332084977556751,-0.40521626062527877,0.06085699152911338,0.16782096294161003,0.1284545558145496,0.5293203129215431,-0.396907527815883,0.05949076216597112,0.32592823833814333,-0.04877951563478252,0.6158352905147669,-0.5341940339177129,-0.09247169247602197,0.3613573454616959,-0.1163272607230765,0.8600457790606275,-0.8765508807322927,-0.036172612227071924,0.32955169176797,-0.21116968265317723,0.06096841423357305,0.36646178676046454,0.8453130069530407,0.6785999313464802,0.5578907752330509,-0.2061882638704364,-0.04432887187591687,0.07264317481625916,0.17902215655474046,0.8895741682387003,-0.7094156859636012,0.03520279707786237,-0.7668578316854548,-0.9888135063710897,0.9351359084933981,-0.6868163510214159,0.6267564351022069,-0.6424313087202929,-0.8043263999004095,-0.04251274216211178,-0.7683127873399016,0.6747056716119791,-0.603159474977826,-0.8126315260020629,-0.5806724091082881,-0.42686513664554127,0.3084792896605406,-0.49405097749964666,-0.6034023336588347,-0.25026562216820203,-0.2075379605472257,0.12200363503929598,-0.4253586866974055,-0.46853895131859064,0.06767742828656499
0.5792219099601184,-0.47413588189373973,0.05158439748546223,0.17798128547490003,0.025301806763716007,0.549774521897952,-0.45832903415554044,-0.012591879383973338,0.28775877290907814,-0.13498715022850213,0.6172998299823933,-0.5916781997535507,-0.20856790465639258,0.2819035656571356,-0.11711515798716761,0.9119777636154244,-0.8998191380673426,-0.08467449617227399,0.2671296390069126,-0.1781255581941144,-0.08552600768386726,0.43739618100418554,0.8018948512285364,0.5693621670603091,0.4467331972277954,-0.15021166080824763,0.12536469601817987,0.05432169873665007,0.24255145910458295,0.7048642604232679,-0.5055906253057807,0.249843960042417,-0.5934337696200465,-0.7477982535743163,0.948720169367391,-0.655288479802654,0.6901856007874336,-0.5478577530682133,-0.7174766668878644,0.22090889466267902,-0.7700500564790207,0.6798191011643567,-0.5356783722146654,-0.7847554926729714,-0.3540785584903621,-0.42408810636071465,0.307102897111291,-0.44003168660774755,-0.5629889738579744,-0.11810865574051435,-0.17997134641342086,0.08948751143163673,-0.3739713305160933,-0.41836565675402476,0.16207798114620145
0.6086164747186975,-0.531122584191997,0.03559311531069369,0.17357844063670086,-0.10790157411837421,0.5545172796905053,-0.5054859157407051,-0.0825723792500131,0.23346439769997168,-0.236040550916361,0.5918449471466253,-0.6217941835059296,-0.30468587137769243,0.1884199165972214,-0.1367643298885146,0.5880299701090201,-0.7331213520106714,-0.13942904589332314,0.1709050178784091,-0.157994767488947,-0.5053722048708581,0.6314847981229615,0.7123415418958171,0.3630691494897841,0.2875199141676665,-0.10017639609130433,0.35848964725718085,0.36900992089407114,0.23394408250307966,0.2618692741212258,-0.2820013501841326,0.4542805717055085,0.03689591647002213,-0.46042743904510436,0.6778772051675116,-0.6115945321038803,0.6785678989144529,-0.2959200432901053,-0.5649244203140683,0.4454452793632621,-0.7593871313510167,0.6719266464826248,-0.42094304317507897,-0.7244774791816179,-0.07179295298138923,-0.41091180208365125,0.30059629873627464,-0.3700647549360777,-0.49995833173080406,0.04405258790212875,-0.14822669599987823,0.06337232909804483,-0.31704810342306017,-0.35058156079647335,0.25591887162597066
0.6185094393818231,-0.5599968178104915,0.017093408519615924,0.16027806453055457,-0.2571981108257401,0.5431681473353803,-0.5295243395224196,-0.1467249099440921,0.1642548980725061,-0.34285941082399707,0.543444316457234,-0.6249393652785374,-0.37299409412653306,0.0826535955595043,-0.17335439723906282,0.15515525275295516,-0.470549180433911,-0.193957405103871,0.03806147664640287,-0.15209853817909144,-0.9707202404539245,0.8518451356342782,0.5654761323091375,0.06806319656114679,-0.14988301198386406,-0.07579400195346322,0.4606886123138993,0.7254890207604386,0.14754540578639022,-0.21516633057718673,-0.05941325113620689,0.5273793523017183,0.7025762538900446,-0.15427740514098418,0.5774619913719202,-0.5571494196177367,0.6577111850172797,-0.05435437642911371,-0.3423246686283498,0.6050334364298376,-0.7249534267828155,0.6409641440750528,-0.28378965998509165,-0.6081826794450199,0.21444207791099512,-0.3818498613622591,0.2801972985774827,-0.28533465566180155,-0.4120901502283291,0.21906728430837186,-0.10590654942418239,0.03220681255383866,-0.24953726832419035,-0.2680591517829243,0.3442499496190756
0.5946626241282009,-0.5651559773340855,-0.008277617466783337,0.14277092958332852,-0.4016262590550946,0.5077006478272689,-0.533446747249139,-0.20439494202872802,0.08939090176212461,-0.4455254175872613,0.4727173836482787,-0.602565154962582,-0.4283735651795908,-0.027080498307710952,-0.22804113256252725,0.03085187190275343,-0.2209740630543217,-0.26341092018393464,-0.13046796814295114,-0.16047035056015124,-0.9658102972855458,0.999761437457445,0.3239663240292707,-0.2738329537383029,-0.3890059066377091,-0.028061730619058072,0.4848166800951593,0.727671233536445,0.18500573466978903,-0.3528095391884533,0.14631084348021534,0.5134151483768877,0.9998941314988329,0.25322821853682786,0.5294409211190573,-0.48203510837263264,0.615902363295142,0.15531185131206238,-0.11601514589821803,0.6887080030032605,-0.6380985518038205,0.5716442476543888,-0.14636558739157804,-0.4463779443922974,0.48043842909045403,-0.3367807939224043,0.2464355850678053,-0.19380821599166123,-0.30165719318274936,0.3962712114824566,-0.06659732477508054,-0.004809434606357535,-0.17611461780310478,-0.17733680988217856,0.4241626888552723
0.5437074020926065,-0.5402917141779323,-0.032327587013100116,0.11073228974255363,-0.5276051395491832,0.45187894920211613,-0.5159338182759272,-0.24950448867947125,0.010786674396223828,-0.5345130634530046,0.3747393158864498,-0.5498104501575722,-0.4658421290421004,-0.1364352413639223,-0.3018212134190998,-0.09016909625609676,-0.07657113072827788,-0.33782706368831883,-0.3255955957015192,-0.19040166590926863,-0.9998150417205285,0.9949959921222005,0.04662004767547504,-0.6414293565042117,-0.6031943928396002,0.003967018071795381,0.49036840399018466,0.6657896317579676,0.5632974166525918,-0.44895433344218505,0.31776993012741533,0.4906447389347927,0.9999876549056884,0.9824392172935089,0.48485529533655314,-0.3776943989841698,0.5390305869721904,0.29711362585293,0.09015682056470926,0.7166587197652301,-0.4830465573427848,0.44762194441824044,-0.018044516836604428,-0.2533932326920859,0.6899610388276235,-0.26706741628204145,0.19713561686619455,-0.10704561904151713,-0.18204584484474165,0.5400289777363101,-0.02464380288262755,-0.0384436424419887,-0.11758210519953219,-0.09469348156928575,0.480379464397693
0.4697592914337751,-0.4925463041704672,-0.0636200404810458,0.07617338895794881,-0.6291877065072055,0.379610442877723,-0.48170490621234474,-0.2845590920094556,-0.06179013259405521,-0.6023768012298099,0.25642972807418396,-0.4735159517485396,-0.48582027074604106,-0.23466970841316917,-0.38189924938991404,-0.22096259481717523,0.013555488064414846,-0.41069172232471424,-0.5129756942370335,-0.23199073312487015,-0.9841825594351844,0.8629882197767493,-0.24967227312171364,-0.9999331330158723,-0.7774134441247389,0.029487220635950315,0.45977565455977054,0.5599818649044944,0.5264721178644628,-0.5152536629140096,0.43041355629897904,0.47772481584760257,0.9999923004506157,0.9999905668445808,0.4322680885995632,-0.26076482510013554,0.43863462629506705,0.39824867026822824,0.27850647782528404,0.7087153781197051,-0.28716912108096343,0.28780354305209677,0.09923146193943022,-0.04426918700674774,0.8222574130276143,-0.17080574845211094,0.13160315496103117,-0.021391009362733648,-0.058420346309605985,0.6439439263771417,0.03421164994868961,-0.07865997849183076,-0.058903700137489336,-0.015566293503126277,0.516734883045125
0.3759802276285417,-0.4163238578050864,-0.09248860041779111,0.024473772117595084,-0.7014203135293055,0.2950950282249067,-0.43028188750069063,-0.3080950395537444,-0.1314522623883715,-0.6440911411453727,0.11904810459969796,-0.382113576153101,-0.48836559918347106,-0.3103281034122819,-0.4625561620053648,-0.3667198460004365,0.11879971096386269,-0.4703646381702498,-0.6406325347750492,-0.2840053134674851,-0.9063169853444515,0.6352033918749284,-0.5534939518073185,-0.9999928705691707,-0.8403439469580963,0.04422498540013736,0.3371722197172457,0.4046443536728359,0.29734860225491827,-0.5264733281745935,0.46511645174450755,0.48198414966619635,0.9999938702079705,0.9999933889456574,0.3869116712094033,-0.15311521377678616,0.3297595165730901,0.4789717324929309,0.41577158900220357,0.6919467060552421,-0.08418751631682471,0.11412055031025094,0.2046650052148083,0.15104936579597927,0.8877242358131778,-0.07426235513735135,0.06492678725198273,0.05691651138533915,0.05538352515658878,0.6943320955435138,0.0840059312853412,-0.10805250390762308,-0.007356434037084671,0.048054809736253805,0.5257083869436975
0.26115710855414986,-0.33454714290011006,-0.12715307228305522,-0.021390381302407422,-0.747815075606331,0.19960521274101642,-0.3740786770052907,-0.32260763148112287,-0.1885166476517719,-0.6670829143089927,-0.02494822850291647,-0.2789207116436596,-0.47382315191549423,-0.38394318832144136,-0.5397858816291278,-0.5138652713991853,0.23895529600044565,-0.5112981628304004,-0.711759984706789,-0.34118076922565804,-0.8267186845651019,0.35856043249502684,-0.9431176453462549,-0.9999950372536026,-0.894550404514584,0.027198125015512106,0.1592308645671748,0.10045961694329748,0.12784689380870332,-0.5210631035179567,0.44107792731417284,0.5062655853435487,0.9999945240761026,0.9999939558621345,0.29736528050426436,-0.07214865222112972,0.22715925690219158,0.5349364651548842,0.4988109983940284,0.6396808229817036,0.10292678393390416,-0.0493105712941434,0.2908780721364697,0.3233479917511536,0.8981745402961548,0.0222117097714882,-0.0011557215007891527,0.12486741399259792,0.14723945769450955,0.6859099543283164,0.13088171389435216,-0.140743405778528,0.03710648822244128,0.08359767351340379,0.5065405595792655
0.14620935483769193,-0.23442198946462536,-0.15602167770208494,-0.07015931401626639,-0.7966346120534434,0.11176223722302314,-0.3057328845397059,-0.32488605047229846,-0.2346479006631361,-0.6881101216584506,-0.15651961133005016,-0.17693288401067617,-0.4478816885863789,-0.44402401440029554,-0.6059589025451523,-0.6503517648929745,0.3541184697548128,-0.5325894246172427,-0.7542855744786982,-0.39864556311365335,-0.7668303957647685,0.2237593416655745,-0.9999721067925099,-0.9999954227192642,-0.9446687541011152,-0.018938319832103954,0.1332322339778417,-0.028483550794817437,0.024773593165807725,-0.5170287327013564,0.3730156122019885,0.5488622956738177,0.999994695755477,0.9999934469953623,0.1623407789183187,-0.022423127766618523,0.14354838253212363,0.569948342229271,0.5201839650825516,0.541150134780488,0.26106317362515186,-0.19297867614305908,0.36407354461037666,0.4581129153071079,0.9041821078614843,0.11045821633039225,-0.06400979536157468,0.1745713579888041,0.21530898815933075,0.676202314946579,0.1709928974508993,-0.16482057649781945,0.05866800098405277,0.09990086391153437,0.4851751523844255
0.028638746638976004,-0.13005842850757365,-0.18213422225307307,-0.11386434252348243,-0.8152581210246685,0.029308836427971264,-0.23735535213185335,-0.3162817544174569,-0.26831235207057347,-0.6869350368689524,-0.25868608868917253,-0.07839208713825213,-0.4090091564589217,-0.4899627002414875,-0.6537967686256305,-0.7550901692696094,0.46502439744767954,-0.5338970257614708,-0.7821587092710033,-0.45488200134192597,-0.7238424893123272,0.1447281656195037,-0.9999838346572112,-0.9999953436105781,-0.9898403750134498,-0.10437137300559081,0.13864841628033245,-0.11692695006015126,-0.05993555809233633,-0.5200257359406633,0.2464107049524824,0.6046764361258549,0.9999942217778901,0.9999912534396368,0.017315672905609855,-0.0071046749362286485,0.08173910560487348,0.5534970814295462,0.47897408214710036,0.4315237900801662,0.3783272977389146,-0.3102462043084456,0.41342177813369474,0.5557082445217244,0.9085325802657027,0.18232277517171858,-0.12030404105202351,0.20810853234525123,0.26609451179329996,0.662522151467926,0.1988396915483107,-0.1828950736520476,0.06852911047709909,0.10840477077395877,0.4547270748047737
-0.08036979398596045,-0.029283539372759043,-0.2035601356880398,-0.14694041352040382,-0.8585666246558316,-0.039627920846525846,-0.1656443973826974,-0.2976471757704923,-0.2841561157073761,-0.6990236192188714,-0.3317121313230529,0.01342069854679691,-0.3589098447165012,-0.5183064592382078,-0.6840107114334646,-0.8288725039305559,0.5606502116929897,-0.5195867790356373,-0.7981107608604392,-0.505018792456749,-0.6942208464404255,0.10220547652047841,-0.9999848272889109,-0.9999949905791744,-0.9998848531145784,-0.22442401957557387,0.15688495985003387,-0.17142954230373858,-0.13987474919980336,-0.5306208182520519,0.06605384290431399,0.6683732159872031,0.9999927379088093,0.9999820542012268,-0.11974936832431303,-0.019909568079638264,0.0503148646503963,0.4946192156742445,0.39298729264667537,0.3277996956148209,0.4560104661188948,-0.38537966487163006,0.44209128087839944,0.6193522004688142,0.91156517005466,0.2425976078225811,-0.1568271235638969,0.22593955429602175,0.2926014198589848,0.6498781014769252,0.223432866351623,-0.18563651305941872,0.06867566534378419,0.10007026401042105,0.42635815410468564
-0.166167165279448,0.061612200471304716,-0.215139085584127,-0.16368629378178864,-0.929579266511034,-0.09293160821087956,-0.09800647253525942,-0.27029235641013166,-0.28514565596062996,-0.7467932447539487,-0.37558288487523306,0.08618987767444272,-0.30335694566939925,-0.5169844483922128,-0.7186904844769312,-0.8663450202165685,0.6315784391509675,-0.49412893979771944,-0.7937989160429537,-0.5439459265738762,-0.6760580243287806,0.09354371614167709,-0.9999812359417505,-0.999994253812852,-0.9999363115722181,-0.3560681708383937,0.18339800831641692,-0.19455577138386942,-0.20357273622678995,-0.5466138909425685,-0.13429009047302468,0.7357340415594729,0.9999890041752808,0.9589463219061417,-0.2339577764484688,-0.04751933151872686,0.05232125779048673,0.41191703797541385,0.2810199039030132,0.24415326533607365,0.48982168991712227,-0.41843997229312296,0.44129607618795896,0.6421556491112295,0.9069837533785396,0.2754307904674149,-0.17993516632874906,0.22834753287765902,0.3041387260686342,0.6280262512551179,0.23061730626224167,-0.18410426887609246,0.062017715688334654,0.092495201180931,0.3908583670016541
-0.21707799431826608,0.12832374575386463,-0.20583931101788921,-0.16602511310709234,-0.9460865044305113,-0.12624922761253207,-0.0375582457144583,-0.22822880117548994,-0.2661105840823316,-0.813144205393983,-0.3880448278651546,0.14326827553909793,-0.24653018109880892,-0.48796165179780115,-0.7894006461175297,-0.8583560526646448,0.6736196231707401,-0.4603799835450735,-0.7736499339086802,-0.57403743136351,-0.6645864090861837,0.1085683620034978,-0.9999594442550626,-0.9999929312506477,-0.9999325096297145,-0.4656671827213565,0.21481143299015004,-0.17992110718758342,-0.24641284678674527,-0.5647481192144577,-0.3101637260991809,0.8010728385432385,0.9999757516109504,0.7475167573489457,-0.3133660454024652,-0.08043698954576498,0.0863007026479691,0.33417217477832395,0.17068178902912381,0.1896863924918295,0.48030587512350265,-0.4100781140846496,0.41813495387959126,0.6230555892814685,0.8979308660585478,0.27865928502052023,-0.18335995017071485,0.21954288235874447,0.28746443547826456,0.6096836929315439,0.21738839063925927,-0.16816116502311784,0.05608870896060658,0.06234107849426484,0.36336415891941504
